Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,Provision & Impairment for Loan Losses,"Selling, General & Administrative Expenses - Total",Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Loans & Receivables - Total,Investments - Total,Total Assets,Deposits - Total,Common Equity - Total,Tangible Total Equity,Earning Assets,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Fee Revenue - %,Efficiency Ratio - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Interest & Dividend Income/(Expense) - Net - Finance,Non-Interest Business Revenue/(Expense) - Net - Total,Revenue from Business Activities - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Deposits - Total,Loans & Receivables - Total,Total Assets,Capital Adequacy - Total (%),Capital Adequacy - Tier 1 (%),Capital Adequacy - Core Tier 1 (%),Capital Adequacy - Tier 2 (%),Risk Weighted Assets,Leverage Ratio - Basel 3 - %,Reserves for Loan Losses - Total Percentage of Loans - Gross - Total,Reserves for Loan Losses - Total to Loans - Non-Performing & Impaired,Reserves for Loan Losses - Total Percentage of Total Assets,Loans - Non-Performing & Impaired Percentage of Loans - Gross - Total,Loans - Non-Performing & Impaired Percentage of Shareholders Equity - Common,Loans - Non-Performing & Impaired Percentage of Reserves for Loan Losses - Total,Loans - Gross - Total Percentage of Total Assets,Loans to Deposits (End of Period),Loan Loss Coverage Ratio,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2018-02-21,COF,Capital One Financial Corp,11.15,20.245,33.03,42.34,57.825,78.735,93.075,104.05,112.475,118.99,86.0040054321289,87.48759467412323,85.97751384989485,86.52503125331567,2833800.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-02-22,COF,Capital One Financial Corp,11.125,20.26,33.095,42.44,57.985,78.885,93.225,104.19,112.6,119.105,85.36817932128906,87.02839031746961,85.15623992893283,86.51619727662958,1731200.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-02-23,COF,Capital One Financial Corp,10.975,19.94,32.54,41.715,56.975,77.63,91.835,102.73,111.105,117.59,87.46110534667969,87.47876415614701,85.73025230930271,85.9775160664377,1351900.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-02-26,COF,Capital One Financial Corp,11.295,20.55,33.55,43.0,58.735,79.875,94.335,105.37,113.83,120.36,88.97120666503906,88.99769825404672,87.2491860052053,87.59359013717206,2104700.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-02-27,COF,Capital One Financial Corp,11.07,20.085,32.755,41.965,57.305,78.08,92.35,103.285,111.69,118.2,87.64654541015625,89.78361825052865,87.62005382958303,88.75923895625215,1797100.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-02-28,COF,Capital One Financial Corp,11.305,20.31,32.955,42.135,57.39,78.22,92.515,103.465,111.875,118.39,86.48088836669922,88.7327675514903,86.45439678010241,88.29122314172209,1511300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-01,COF,Capital One Financial Corp,11.22,20.495,33.51,42.96,58.72,79.83,94.275,105.31,113.77,120.3,85.22689056396484,87.51408701577809,84.66171434662752,86.55152358661769,2135900.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-02,COF,Capital One Financial Corp,11.265,20.81,34.2,43.92,60.17,81.63,96.255,107.39,115.9,122.455,85.412353515625,85.58014255087522,83.24878181939953,84.65289657571671,1878600.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-05,COF,Capital One Financial Corp,11.14,20.335,33.225,42.57,58.17,79.13,93.495,104.48,112.91,119.425,86.45438385009766,86.70164760459812,84.42327717396034,84.8294971617014,2321700.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-06,COF,Capital One Financial Corp,11.375,20.495,33.28,42.54,57.97,78.94,93.305,104.3,112.73,119.245,86.57801818847656,86.95774660437729,85.28870947662186,86.95774660437729,1768300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-07,COF,Capital One Financial Corp,11.505,20.655,33.47,42.755,58.205,79.265,93.675,104.69,113.14,119.675,86.2159423828125,86.3748986091416,84.98844969960567,85.40350244265564,2099600.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-08,COF,Capital One Financial Corp,11.49,20.605,33.375,42.615,58.005,79.0,93.375,104.375,112.81,119.33,86.6751480102539,86.88708738917367,85.33284955642216,86.73696394316514,2161800.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-09,COF,Capital One Financial Corp,11.46,20.59,33.375,42.63,58.045,79.05,93.435,104.435,112.875,119.405,89.00650024414062,89.10364052852576,87.34629611203061,87.43460362399038,1880200.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-12,COF,Capital One Financial Corp,11.165,20.33,33.15,42.415,57.9,78.775,93.09,104.04,112.45,118.955,88.71510314941406,89.35976096048299,88.44134776779609,88.9800324936743,1745300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-13,COF,Capital One Financial Corp,11.235,20.46,33.36,42.68,58.265,79.245,93.615,104.6,113.03,119.55,87.2668228149414,89.58051757477462,86.92241876981402,89.21844798314062,2115600.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-14,COF,Capital One Financial Corp,11.445,20.545,33.27,42.46,57.795,78.715,93.06,104.04,112.47,118.995,85.83622741699219,87.95564185366307,85.3858569864921,87.83200996245527,1992800.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-15,COF,Capital One Financial Corp,11.44,20.6,33.4,42.65,58.08,79.075,93.455,104.46,112.9,119.425,86.58686065673828,87.646564535494,86.19829942372581,86.40140607739474,1971900.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-16,COF,Capital One Financial Corp,11.65,21.175,34.48,44.085,60.15,81.645,96.28,107.42,115.93,122.485,87.74370574951172,88.60912902069482,86.62217917444218,86.82529256764076,2735700.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-19,COF,Capital One Financial Corp,11.58,20.865,33.835,43.185,58.815,79.975,94.435,105.48,113.94,120.475,87.11670684814453,87.74369905440648,85.77440817035718,87.46111092288795,1654600.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-20,COF,Capital One Financial Corp,12.055,21.97,36.695,48.105,66.615,90.3,106.23,118.25,127.335,134.29,87.13434600830078,87.88496993173271,86.86059071253209,87.3727836908479,1270900.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-21,COF,Capital One Financial Corp,12.025,21.665,35.975,47.05,64.99,81.07,92.55,99.705,105.265,109.72,86.7016372680664,88.1675608110233,86.56917263325296,87.23148906988901,1437000.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-22,COF,Capital One Financial Corp,11.93,21.525,35.75,46.76,64.585,80.59,92.01,99.15,104.7,109.15,83.58435821533203,86.01285247192554,83.319428874185,85.65961559620715,2300400.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-23,COF,Capital One Financial Corp,11.875,21.49,35.755,46.79,64.695,80.735,92.185,99.33,104.89,109.34,81.58859252929688,84.42330742325323,81.58859252929688,83.85813099976605,3220800.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-26,COF,Capital One Financial Corp,12.38,22.665,37.92,49.705,68.86,85.645,97.485,104.76,110.375,114.835,83.95526123046875,84.10538472608587,81.82702049058808,83.10749669721294,2854200.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-27,COF,Capital One Financial Corp,11.365,20.59,34.245,44.8,61.94,77.475,88.67,95.715,101.245,105.69,82.67475891113281,85.0855870673086,81.94179374060198,84.42327060325987,2037400.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-28,COF,Capital One Financial Corp,10.53,19.095,31.795,41.6,57.565,72.295,83.065,89.945,95.39,99.825,83.24877166748047,84.1142015879209,82.31269976904206,82.87787601761985,2026300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-03-29,COF,Capital One Financial Corp,11.83,21.24,35.165,45.915,63.34,79.185,90.57,97.715,103.295,107.785,84.6175537109375,85.17389713192081,83.32824509747736,83.62849200286882,2922300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-02,COF,Capital One Financial Corp,11.535,21.035,35.145,45.94,63.55,79.475,90.83,97.945,103.5,107.97,82.7895736694336,84.53809242980245,81.3501413740435,84.36147063018133,2824200.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-03,COF,Capital One Financial Corp,11.745,21.435,35.825,46.835,64.78,80.925,92.4,99.555,105.135,109.605,84.28199768066406,84.635227812615,82.78957544466962,83.23995262156984,2715300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-04,COF,Capital One Financial Corp,11.73,21.405,35.755,46.73,64.615,80.73,92.175,99.32,104.89,109.355,85.0855941772461,85.28870754099682,82.63944146342341,82.68359185559041,2038700.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-05,COF,Capital One Financial Corp,11.62,21.21,35.44,46.32,64.045,80.04,91.43,98.55,104.105,108.565,86.11882019042969,86.60452174445949,85.47416911409898,85.93337234364552,1996300.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-06,COF,Capital One Financial Corp,12.78,23.415,39.18,51.215,70.82,88.06,100.085,107.445,113.1,117.575,83.64616394042969,85.81856136506286,82.83372394177316,85.42117413934214,3041900.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-09,COF,Capital One Financial Corp,11.685,21.29,35.525,46.39,64.105,80.145,91.56,98.705,104.285,108.76,84.33496856689453,86.18945343920373,84.04354768680014,84.31730975784271,1689800.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-10,COF,Capital One Financial Corp,11.315,20.74,34.69,45.34,62.73,78.505,89.785,96.87,102.42,106.89,85.50066375732422,85.95986700328473,84.68822361739151,85.33287471676492,2031000.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
2018-04-11,COF,Capital One Financial Corp,10.965,20.035,33.455,43.69,60.405,75.735,86.785,93.78,99.295,103.745,84.20249938964844,85.47414917081242,84.06120871253664,84.67053528481809,1668500.0,5473.0,942.0,6415.0,1800.0,2632.0,1490.0,1047.0,239255.0,68840.0,350593.0,239763.0,44777.0,34071.0,313464.0,2417.0,565.0,261.0,-2786.0,92.57,61.43,1.96,488.1,0.0,1.46,12.55,48.71,23.23,29.73,16.32,7.55,1.06,5473.0,942.0,6415.0,1.96,483.69,239763.0,239255.0,350593.0,14.9,12.2,10.7,2.7,282557.05,10.3,2.9,5.55,2.05,0.52,2.89,18.02,70.64,1.01,2.03,14.25,50.41,101.66,0.8,20.44,489.29
