Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Net Premiums Earned,Investment Income/(Expense) - Net - Insurance,Revenue from Business Activities - Total,Insurance Claims/Reserves - Total,Underwriting Expenses,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Investments including Loans - Total,Total Assets,Insurance Reserves - Total,Debt - Total,Earning Assets,Tangible Total Equity,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Book Value per Share,Tangible Book Value per Share,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Loss Ratio - Insurance - %,Expense Ratio - %,Combined Ratio - Insurance - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM",Net Premiums Earned,Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Investments including Loans - Total,Tangible Total Equity,Total Assets,Claims Ratio - Insurance - %,Operating Ratio - Insurance - %,Investment Ratio - %,Claims & Loss Expense Percentage of Gross Premiums Written,Operating Income Percentage of Net Premiums Earned,Operating Income Percentage of Gross Premiums Written,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Dividend Coverage - %
2018-05-08,ALL,Allstate Corp,5.905,10.06,15.115,21.615,28.7,34.875,39.275,41.915,44.02,45.735,81.59257507324219,81.83980025031684,81.12370512006719,81.38797739374843,2227500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-09,ALL,Allstate Corp,6.27,10.05,15.105,21.795,27.975,34.82,39.69,42.58,44.86,46.695,82.18931579589844,82.23193678335703,81.22598912193747,81.40501287896443,2360500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-10,ALL,Allstate Corp,5.57,8.81,14.675,20.465,27.355,34.23,39.125,42.09,44.42,46.31,81.92504119873047,82.32571622454668,81.66929574892008,82.30866912950961,1541700.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-11,ALL,Allstate Corp,5.485,8.425,13.925,19.555,26.9,34.22,39.435,42.62,45.1,47.095,82.16373443603516,83.3572326396085,81.89093540413627,82.0273381721067,1810200.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-14,ALL,Allstate Corp,5.585,8.48,13.98,19.625,26.92,34.115,39.23,42.34,44.77,46.725,81.37944793701172,82.51327169360601,81.23452485643605,82.26604652460136,1987300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-15,ALL,Allstate Corp,5.44,9.04,14.295,20.465,27.44,34.445,39.435,42.445,44.79,46.675,81.72042846679688,82.06994913495683,81.18335726760618,81.4220555783576,1900300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-16,ALL,Allstate Corp,5.34,8.755,14.6,20.255,27.055,33.845,38.665,41.605,43.9,45.75,81.5158462524414,82.14669283639351,81.1577922145918,81.70339031488157,1482600.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-17,ALL,Allstate Corp,5.45,9.11,15.17,20.54,26.78,33.385,38.08,40.89,43.085,44.845,80.98729705810547,81.43911988525652,80.85089427796193,81.37944529495435,2306900.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-18,ALL,Allstate Corp,5.63,8.18,13.625,20.115,26.805,35.08,40.955,44.46,47.1,49.17,80.91911315917969,81.28568757999952,80.64631404396799,81.1322376711902,1854100.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-21,ALL,Allstate Corp,5.46,8.99,14.99,20.52,27.12,33.635,38.265,41.03,43.19,44.92,81.50733947753906,81.78013859470508,80.79976453162458,81.20043965772179,1105500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-22,ALL,Allstate Corp,5.47,8.47,14.105,19.8,26.805,34.11,39.3,42.41,44.805,46.695,81.73749542236328,82.28309355211124,81.27714578088043,81.4987970536039,968700.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-23,ALL,Allstate Corp,5.33,8.71,14.515,20.01,26.975,33.74,38.55,41.475,43.77,45.61,81.49026489257812,81.71191615071986,81.05549567981535,81.43059030431408,1448500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-24,ALL,Allstate Corp,5.55,8.935,14.655,20.65,27.065,33.23,37.615,40.27,42.385,44.115,81.43058776855469,81.60109123260126,80.7230195308983,81.464688461364,1127800.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-25,ALL,Allstate Corp,5.765,8.96,14.385,20.99,27.32,33.43,37.77,40.385,42.465,44.165,81.37094116210938,81.60111929171006,81.17487024108813,81.24307165015829,1313200.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-29,ALL,Allstate Corp,6.39,10.795,17.135,23.27,30.455,37.02,41.68,44.515,46.705,48.445,80.33939361572266,80.9872937871517,79.84494981777848,80.6889208476917,2351100.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-30,ALL,Allstate Corp,6.48,10.02,15.72,21.57,28.815,35.215,39.76,44.315,47.84,50.645,80.84483337402344,81.52161085121226,80.44219302997928,80.87053270901437,2107100.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-05-31,ALL,Allstate Corp,6.56,10.035,16.21,22.28,29.16,35.73,40.39,45.04,48.615,51.46,80.08240509033203,80.76774479062587,79.85109795782397,80.76774479062587,1924700.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-01,ALL,Allstate Corp,5.85,10.05,15.105,21.57,28.075,34.495,39.055,43.625,47.165,49.985,80.40794372558594,80.87055147057991,80.03957125471739,80.7420482298683,1821400.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-04,ALL,Allstate Corp,5.265,9.285,14.95,20.695,27.875,33.66,37.77,41.345,44.14,46.385,80.7420425415039,80.8534085231034,80.40793806075956,80.7163432023614,1031400.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-05,ALL,Allstate Corp,6.065,9.545,15.115,21.175,27.675,34.165,38.765,42.71,45.75,48.165,80.27085876464844,80.82770169292999,79.9024863538725,80.6734991364204,2179900.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-06,ALL,Allstate Corp,6.065,9.525,15.045,21.18,27.775,34.18,38.72,42.625,45.635,48.035,79.67976379394531,80.86197917576611,77.97496684735756,80.5964106167065,4230200.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-07,ALL,Allstate Corp,6.54,10.065,16.095,22.035,29.37,35.7,40.195,44.045,47.01,49.36,79.84252166748047,79.96245626691663,79.0543781466298,79.79969161679354,2140300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-08,ALL,Allstate Corp,6.235,9.995,16.63,22.345,30.22,36.075,40.23,43.82,46.6,48.825,80.27941131591797,80.4678817956894,79.84250307062457,80.00527421878061,1476800.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-11,ALL,Allstate Corp,6.485,10.0,15.67,21.595,29.24,35.32,39.63,43.37,46.26,48.57,80.20233917236328,80.51930641237838,80.01386863184293,80.20233917236328,1290900.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-12,ALL,Allstate Corp,5.51,9.385,14.625,21.415,27.985,34.06,38.37,42.105,45.01,47.335,80.09950256347656,81.13608357704364,79.61976431876938,80.5878094299659,2089400.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-13,ALL,Allstate Corp,5.35,9.525,14.615,21.39,28.15,34.035,38.205,41.825,44.65,46.91,79.90250396728516,81.3160266242238,79.87680462485936,80.19377843198639,2174300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-14,ALL,Allstate Corp,5.525,8.865,14.34,20.475,27.085,33.0,37.19,40.84,43.69,45.98,79.49983215332031,80.28797544650234,79.15715916708443,80.17660296780812,2131100.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-15,ALL,Allstate Corp,5.615,8.84,14.05,20.58,26.99,32.89,37.065,40.71,43.56,45.855,80.3651123046875,80.41651752584775,79.13149810793617,79.15719745054291,4038500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-18,ALL,Allstate Corp,5.41,9.065,14.78,20.32,27.17,33.3,37.645,41.395,44.295,46.61,79.66262817382812,79.8082686621781,79.24285703150991,79.68832751414101,1946400.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-19,ALL,Allstate Corp,5.98,9.65,15.455,21.365,28.66,34.66,38.92,42.57,45.395,47.65,80.08240509033203,80.2794377214874,79.07152298664849,79.07152298664849,1773600.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-20,ALL,Allstate Corp,5.785,9.25,14.8,21.445,28.165,34.23,38.52,42.23,45.1,47.385,78.96873474121094,80.38225754863502,78.83166285241829,80.09955167996073,1464300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-21,ALL,Allstate Corp,6.5,10.065,16.085,22.2,29.615,35.745,40.085,43.815,46.685,48.96,79.01154327392578,79.55124893845068,78.3604651053318,78.82307276175817,2333400.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-22,ALL,Allstate Corp,6.38,9.92,16.11,22.05,29.46,35.46,39.71,43.365,46.185,48.43,79.0201187133789,79.66262836654005,78.90018410099786,79.448458482153,2228000.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-25,ALL,Allstate Corp,6.42,10.65,16.715,23.06,30.665,36.885,41.29,45.055,47.935,50.215,78.49754333496094,79.43989605096758,77.95783758156762,78.97728831836781,2576300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-26,ALL,Allstate Corp,7.18,11.21,17.625,24.505,32.68,38.83,43.18,47.24,50.35,52.815,79.00296783447266,79.3884709135987,78.39472630236882,78.68599413354059,2212800.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-27,ALL,Allstate Corp,7.045,11.675,18.515,25.83,33.935,40.25,44.72,48.83,51.97,54.44,77.36672973632812,79.14862480735685,77.28106308667117,78.90018694818922,2750300.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-28,ALL,Allstate Corp,7.46,12.29,19.0,26.145,34.8,41.125,45.595,49.74,52.9,55.375,78.25765991210938,78.56606501121867,77.28104594357829,77.32388252687763,1857600.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-06-29,ALL,Allstate Corp,6.66,12.03,18.085,24.5,33.065,39.425,43.92,48.09,51.275,53.785,78.18914031982422,79.05438850277181,78.06064361498485,78.42044746042774,1724900.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
2018-07-02,ALL,Allstate Corp,7.835,11.265,17.32,25.53,33.85,39.965,44.285,48.34,51.455,53.905,78.53182220458984,78.65175683310767,77.88931246498133,77.99211637625963,1789500.0,8609.0,897.0,9634.0,6350.0,1176.0,1022.0,579.0,482.0,74997.0,110865.0,71623.0,6348.0,74997.0,19192.0,19755.0,491.0,119.0,72.0,40.0,54.72,48.33,1.49,369.0,1.63,71.8,24.8,96.6,10.61,8.83,31.96,6.01,13.06,2.41,8609.0,9634.0,1022.0,579.0,1.49,361.0,74997.0,19192.0,110865.0,73.76,26.27,10.42,73.76,11.87,11.87,5.73,22.79,29.52,12.31,0.75,24.73,404.41
