Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Funds from Operations (FFO) - REIT,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Dividend Payout Ratio - %,Earnings Retention Rate
2018-12-26,AVB,AvalonBay Communities Inc,12.285,21.86,31.2,43.095,55.14,66.725,78.325,84.965,90.31,94.545,140.16246032714844,140.16246032714844,135.0829974968606,136.98375720609954,678300.0,530.51,350.26,194.87,194.87,165.19,262.3,53.48,53.48,17943.75,6991.76,10282.41,282.19,141.44,146.24,56.47,1.19,138.17,2.88,66.02,36.73,36.73,31.15,0.04,31.14,9.9,5.66,7.04,530.51,194.87,194.87,165.19,1.19,138.08,38.96,40.45,67.94,3.89,84.03,119.01,-0.19
2018-12-27,AVB,AvalonBay Communities Inc,7.13,17.12,28.08,40.96,53.765,65.57,76.99,83.79,89.265,93.635,140.259521484375,140.29996554160468,136.42565441636012,139.08671787547516,950200.0,530.51,350.26,194.87,194.87,165.19,262.3,53.48,53.48,17943.75,6991.76,10282.41,282.19,141.44,146.24,56.47,1.19,138.17,2.88,66.02,36.73,36.73,31.15,0.04,31.14,9.9,5.66,7.04,530.51,194.87,194.87,165.19,1.19,138.08,38.96,40.45,67.94,3.89,84.03,119.01,-0.19
2018-12-28,AVB,AvalonBay Communities Inc,7.03,16.98,27.86,40.735,53.685,65.6,77.09,83.805,89.19,93.475,140.8550262451172,142.33152625277847,138.93802835538608,141.55656912938457,740700.0,530.51,350.26,194.87,194.87,165.19,262.3,53.48,53.48,17943.75,6991.76,10282.41,282.19,141.44,146.24,56.47,1.19,138.17,2.88,66.02,36.73,36.73,31.15,0.04,31.14,9.9,5.66,7.04,530.51,194.87,194.87,165.19,1.19,138.08,38.96,40.45,67.94,3.89,84.03,119.01,-0.19
2018-12-31,AVB,AvalonBay Communities Inc,6.94,16.67,27.33,39.97,52.855,64.59,75.97,82.555,87.84,92.04,141.9807586669922,141.98891165543338,139.3132626640749,141.23842595759484,589800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-02,AVB,AvalonBay Communities Inc,7.315,17.585,28.805,42.1,55.725,67.86,79.565,86.245,91.555,95.745,138.0243682861328,141.97258016020808,137.3228254781517,140.77344370960438,657800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-03,AVB,AvalonBay Communities Inc,7.15,17.2,28.16,41.15,54.48,66.42,77.985,84.625,89.925,94.115,138.67697143554688,140.92842837311602,137.98358159944524,137.98358159944524,636500.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-04,AVB,AvalonBay Communities Inc,7.245,17.455,28.605,41.82,55.36,67.46,79.155,85.84,91.155,95.355,139.65585327148438,140.49607150136427,138.7993166199374,139.14194123840315,574900.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-07,AVB,AvalonBay Communities Inc,7.26,17.485,28.6,41.775,55.275,67.325,78.975,85.635,90.935,95.12,139.2642822265625,141.43417150769477,138.9542944871701,139.87609227180081,544700.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-08,AVB,AvalonBay Communities Inc,7.28,17.55,28.705,41.915,55.445,67.52,79.175,85.84,91.135,95.32,142.15200805664062,142.20911629737327,139.33768457769278,139.8026661471804,746100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-09,AVB,AvalonBay Communities Inc,7.295,17.59,28.76,41.98,55.525,67.6,79.255,85.915,91.215,95.395,143.37567138671875,143.48987545540285,140.65923270232918,142.51098165992343,746700.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-10,AVB,AvalonBay Communities Inc,7.305,17.61,28.79,42.03,55.58,67.66,79.325,85.99,91.285,95.46,145.1947479248047,145.3334233589635,142.50278154206606,143.1961587128601,569300.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-11,AVB,AvalonBay Communities Inc,7.33,17.675,28.895,42.175,55.765,67.875,79.555,86.22,91.52,95.695,145.68423461914062,145.7902856983593,144.2974673906394,145.21109992757013,499400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-14,AVB,AvalonBay Communities Inc,7.27,17.55,28.665,41.83,55.305,67.34,78.97,85.62,90.905,95.085,145.3497772216797,146.2144793947181,144.67271824572995,145.3334712456806,344800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-15,AVB,AvalonBay Communities Inc,7.33,17.705,28.92,42.185,55.77,67.865,79.55,86.21,91.505,95.68,146.66310119628906,147.38096231203957,145.5373791570437,145.5373791570437,422000.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-16,AVB,AvalonBay Communities Inc,7.155,17.215,28.22,41.175,54.4,66.295,77.72,84.27,89.56,93.73,148.596435546875,148.77590083319046,145.43133407619285,146.67127265965206,633700.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-17,AVB,AvalonBay Communities Inc,7.165,17.26,28.29,41.265,54.515,66.425,77.86,84.41,89.7,93.865,149.55902099609375,149.89348018413082,148.41698041170963,148.58012728843465,430100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-18,AVB,AvalonBay Communities Inc,7.045,16.925,27.845,40.625,53.52,65.27,76.7,83.215,88.48,92.645,150.1708221435547,150.3176630369467,148.47406734295018,149.99135685569118,481700.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-22,AVB,AvalonBay Communities Inc,7.165,17.175,28.31,41.4,54.65,66.69,78.28,84.97,90.37,94.62,150.1219024658203,150.57871874267704,148.61276570727358,150.08927806632053,453900.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-23,AVB,AvalonBay Communities Inc,7.17,17.195,28.335,41.44,54.705,66.77,78.37,85.065,90.47,94.715,150.86424255371094,150.9539752158828,149.722189358132,150.23611391850804,512400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-24,AVB,AvalonBay Communities Inc,7.11,17.05,28.095,41.085,54.23,66.215,77.76,84.43,89.83,94.07,150.8723602294922,151.19866640070234,149.2816565426793,150.7255317879284,429100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-25,AVB,AvalonBay Communities Inc,7.115,17.08,28.135,41.135,54.3,66.295,77.86,84.54,89.935,94.185,152.2591552734375,152.49572884705557,151.2068472398036,151.36999413180675,572500.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-28,AVB,AvalonBay Communities Inc,7.09,17.025,28.025,40.955,54.04,65.985,77.495,84.155,89.535,93.775,154.04562377929688,154.1435218601368,151.32918542302218,151.94099552721084,693100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-29,AVB,AvalonBay Communities Inc,7.03,16.88,27.78,40.585,53.555,65.415,76.875,83.51,88.885,93.12,155.58741760253906,155.62005445214777,153.31964199986515,154.1190705529237,553100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-30,AVB,AvalonBay Communities Inc,7.045,16.925,27.855,40.695,53.695,65.585,77.07,83.71,89.09,93.335,155.9952850341797,156.5581524186187,154.52693804158014,154.7716646148985,593300.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-01-31,AVB,AvalonBay Communities Inc,7.055,16.96,27.905,40.775,53.8,65.705,77.195,83.845,89.225,93.46,157.3739013671875,157.7328320196466,154.2006462040351,155.47320946470958,890400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-01,AVB,AvalonBay Communities Inc,7.135,17.18,28.28,41.32,54.515,66.54,78.125,84.81,90.21,94.455,155.1550750732422,158.10808764244533,153.7683076791261,157.72468556120054,796600.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-04,AVB,AvalonBay Communities Inc,7.1,17.09,28.095,41.015,54.09,66.025,77.54,84.19,89.57,93.805,156.90077209472656,156.91709051967234,153.3849045812336,154.74720055239496,754400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-05,AVB,AvalonBay Communities Inc,7.035,16.93,27.82,40.61,53.545,65.395,76.84,83.46,88.825,93.055,158.66273498535156,159.0706083400697,155.20396445631133,159.0706083400697,692000.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-06,AVB,AvalonBay Communities Inc,7.11,17.115,28.125,41.055,54.135,66.075,77.59,84.24,89.615,93.85,158.22225952148438,158.85854104866752,157.70018205181336,158.85854104866752,487200.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-07,AVB,AvalonBay Communities Inc,7.115,17.145,28.165,41.105,54.195,66.14,77.665,84.315,89.695,93.93,159.29905700683594,159.58457340680116,157.1862754784858,157.84702848989716,599200.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-08,AVB,AvalonBay Communities Inc,7.01,16.88,27.72,40.45,53.335,65.15,76.575,83.195,88.56,92.795,158.66273498535156,160.01687751036943,157.8225168704168,158.63826357985303,561500.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-11,AVB,AvalonBay Communities Inc,7.085,17.08,28.04,40.9,53.915,65.81,77.31,83.945,89.32,93.555,159.11141967773438,159.98426230224464,158.1569973923277,158.82590331190553,495200.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-12,AVB,AvalonBay Communities Inc,7.095,17.115,28.085,40.955,53.97,65.87,77.365,84.0,89.37,93.6,157.81436157226562,159.2011284685288,156.8599269825782,159.2011284685288,591900.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-13,AVB,AvalonBay Communities Inc,7.115,17.165,28.16,41.06,54.105,66.015,77.52,84.16,89.525,93.755,159.94349670410156,160.0577007693862,157.145478433664,157.41467639768695,630500.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-14,AVB,AvalonBay Communities Inc,7.13,17.205,28.215,41.125,54.175,66.095,77.605,84.235,89.605,93.83,159.65798950195312,160.66135473662544,159.10327511915256,159.81298340960785,553600.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-15,AVB,AvalonBay Communities Inc,7.23,17.17,28.075,41.025,54.25,66.245,77.765,84.465,89.905,94.2,159.94349670410156,160.6531925064196,159.48666799565353,160.6531925064196,598800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-19,AVB,AvalonBay Communities Inc,7.245,17.23,28.25,41.235,54.375,66.405,77.955,84.59,89.95,94.185,160.25347900390625,160.9305504372093,159.47036893579653,159.47036893579653,686400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-20,AVB,AvalonBay Communities Inc,7.22,17.175,28.155,41.095,54.195,66.19,77.725,84.36,89.71,93.94,158.3364715576172,160.18820798006573,156.84365330021515,160.0740039167988,512400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-21,AVB,AvalonBay Communities Inc,7.275,17.32,28.38,41.415,54.61,66.67,78.25,84.9,90.26,94.485,159.81295776367188,159.95978621221815,157.14546225597363,157.6512212862662,414600.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-22,AVB,AvalonBay Communities Inc,7.155,17.11,28.13,41.175,54.335,66.435,78.005,84.62,89.94,94.115,159.91903686523438,160.98767589406356,157.63495521648414,160.01693496968898,538800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-25,AVB,AvalonBay Communities Inc,9.58,19.095,29.395,41.47,53.68,65.42,77.115,83.65,89.035,93.325,158.76065063476562,160.15558324854925,158.58118532896168,160.15558324854925,456700.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-26,AVB,AvalonBay Communities Inc,9.675,19.285,29.685,41.875,54.195,66.015,77.755,84.31,89.705,93.985,159.01353454589844,159.3398407687512,158.36094699481228,159.29089794715068,405400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-27,AVB,AvalonBay Communities Inc,9.675,19.285,29.685,41.875,54.185,66.01,77.76,84.31,89.705,93.995,158.47515869140625,158.73619123494726,156.68867093311252,158.25490353628928,588600.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-02-28,AVB,AvalonBay Communities Inc,9.69,19.32,29.725,41.925,54.245,66.065,77.81,84.355,89.74,94.025,158.76878356933594,161.24864805060574,157.70831037411463,158.18959793783668,1148200.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-03-01,AVB,AvalonBay Communities Inc,9.645,19.235,29.58,41.705,53.955,65.72,77.42,83.945,89.325,93.595,158.45883178710938,158.9482848951054,156.72945238086018,158.89117663867168,574800.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-03-04,AVB,AvalonBay Communities Inc,9.745,19.305,29.68,41.77,53.815,65.5,77.09,83.555,88.88,93.12,159.61715698242188,160.03318332278866,157.73278407707377,158.6056265826999,600200.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-03-05,AVB,AvalonBay Communities Inc,9.86,19.54,30.04,42.27,54.465,66.25,77.93,84.43,89.765,94.01,160.2452850341797,161.0936561322186,159.11139760991136,159.47848113841565,438100.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-03-06,AVB,AvalonBay Communities Inc,9.845,19.52,30.0,42.21,54.385,66.15,77.815,84.31,89.65,93.895,159.4540252685547,160.62053719792445,159.396917018822,160.18003941026313,427400.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
2019-03-07,AVB,AvalonBay Communities Inc,9.82,19.47,29.925,42.1,54.245,65.995,77.65,84.14,89.475,93.72,159.47848510742188,161.16708680679616,158.89114646827494,159.60900757107837,769500.0,578.52,385.78,212.52,212.52,385.64,300.03,91.66,91.66,18380.2,7040.26,10632.61,319.75,158.91,132.99,-63.73,2.78,138.46,3.38,66.68,36.73,36.73,66.62,-0.06,66.66,9.25,5.3,6.75,578.52,212.52,212.52,385.64,2.78,138.51,38.3,39.83,66.19,3.85,188.77,52.97,0.47
