Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Income from Operations - Company Reported,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Non-GAAP Operating Margin % - Company Reported,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-02-09,MMM,3M Co,7.1218,11.7283,19.1162,28.1468,36.3732,42.971,48.1933,52.4743,56.295,60.3036,127.57624053955078,128.25311047475086,127.04038302963886,127.77366308186268,2323589.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-10,MMM,3M Co,7.254,11.8846,19.2937,28.4183,36.7454,43.4164,48.6918,53.0143,56.8694,60.9117,127.67491149902344,128.59151132108695,127.36468167225357,128.23897391777544,2307084.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-11,MMM,3M Co,7.1476,11.7068,19.0006,28.0269,36.2732,42.88,48.1068,52.3901,56.2111,60.2174,125.97593688964844,127.87399620139851,125.00201794913109,127.49722549272933,2617326.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-12,MMM,3M Co,7.1724,11.7405,19.0443,28.097,36.3687,42.9946,48.2379,52.5342,56.3653,60.382,127.0351333618164,127.13465156328044,125.97591512733165,126.01857134508863,1293474.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-16,MMM,3M Co,7.1158,11.7983,19.3089,28.6449,37.1737,43.7099,48.7655,52.8351,56.3786,59.9566,125.56359100341797,127.73890231449803,125.3432135299494,127.24839475610788,2193464.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-17,MMM,3M Co,7.1821,11.7884,19.1478,28.2448,36.5392,43.1842,48.44,52.7454,56.5856,60.6122,125.57779693603516,126.03986697030278,124.5043601284609,125.15126077109562,1887408.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-18,MMM,3M Co,7.2678,11.8724,19.215,28.3657,36.7222,43.3962,48.6661,52.98,56.8228,60.8487,127.5114517211914,127.72471988603797,125.22240282466349,126.00438177133249,2496172.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-19,MMM,3M Co,7.3793,11.9514,19.2173,28.3124,36.6262,43.2774,48.5333,52.8369,56.6745,60.7007,125.49964141845703,128.50668458685698,125.25793579531829,127.65361202203968,3572213.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-22,MMM,3M Co,7.3005,11.8855,19.1797,28.2608,36.5469,43.1731,48.4073,52.6905,56.5103,60.5171,125.20106506347656,125.89062213047926,124.41198977964329,125.4427706947854,2716714.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-23,MMM,3M Co,7.3722,12.1126,19.6752,28.8775,37.2292,43.9116,49.1923,53.5144,57.3696,61.4151,125.2365951538086,126.21050097279921,124.19870500686724,126.21050097279921,2813351.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-24,MMM,3M Co,7.3742,12.0662,19.5391,28.74,37.1111,43.7926,49.0636,53.3729,57.2102,61.2281,126.27448272705078,126.52329769070762,123.52336425408191,125.11574629089988,3280150.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-25,MMM,3M Co,7.3091,11.9466,19.3284,28.4774,36.813,43.4725,48.7278,53.0268,56.8564,60.8693,127.0777816772461,128.49244235846388,126.13230044227241,126.196284764929,3150623.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-02-26,MMM,3M Co,7.6306,12.4287,20.0465,29.3133,37.7086,44.4013,49.675,53.9857,57.8267,61.8482,124.447509765625,127.56830261882045,124.12761406537311,127.56119324889029,4022507.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-01,MMM,3M Co,7.6267,12.4549,20.1266,29.473,37.9474,44.6908,50.0062,54.3509,58.2199,62.2703,125.4072036743164,126.18207306539861,124.90247735399674,124.90247735399674,2200640.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-02,MMM,3M Co,7.1257,11.7724,19.1847,28.2773,36.5315,43.1084,48.2944,52.5343,56.31,60.2631,125.90481567382812,126.38821386639613,124.25557172899572,125.82662558481798,2717790.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-03,MMM,3M Co,7.259,11.963,19.4589,28.6503,36.9933,43.6428,48.8848,53.1689,56.9841,60.979,126.58016967773438,127.97351542170213,125.68445390040672,126.13231827572218,2712289.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-04,MMM,3M Co,7.3314,12.1127,19.7343,28.9926,37.3741,44.0541,49.3175,53.6183,57.4495,61.4627,126.27448272705078,128.087242249016,123.7437287659269,127.45454727208389,4228697.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-05,MMM,3M Co,7.261,12.1767,20.0468,29.355,37.7244,44.3997,49.6611,53.9611,57.7925,61.8079,128.52798461914062,129.06825779248496,125.79108487748101,126.8574124848736,2706309.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-08,MMM,3M Co,7.3637,12.1066,19.6473,28.9448,37.3812,44.0972,49.3836,53.7004,57.5442,61.5707,130.6392822265625,132.0112994457164,128.62037738201576,128.66303359027222,3079580.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-09,MMM,3M Co,7.3979,12.234,19.9344,29.2021,37.5611,44.2221,49.4688,53.7574,57.5796,61.5866,128.7981414794922,130.90946881133752,128.68439155294732,130.44739865465993,3399152.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-10,MMM,3M Co,7.1987,12.0074,19.6834,28.9452,37.3069,43.9636,49.2094,53.4982,57.3191,61.3232,131.16534423828125,131.78382037439243,128.96160866861288,129.64405614756308,2835357.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-11,MMM,3M Co,7.0929,11.8509,19.4493,28.728,37.1273,43.8139,49.0808,53.3847,57.2186,61.237,131.20803833007812,131.56348090909276,129.45215354654226,130.18436681610888,2843251.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-12,MMM,3M Co,6.7776,11.5151,19.1155,28.3083,36.6136,43.2311,48.4489,52.7127,56.5141,60.5017,131.45681762695312,132.37386130751173,130.99473461573274,131.94732513920064,3219154.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-15,MMM,3M Co,6.908,11.713,19.4097,28.725,37.135,43.8343,49.113,53.4275,57.2726,61.3053,134.698486328125,134.80511390741722,132.018448372441,132.24592227137148,3946800.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-16,MMM,3M Co,6.8276,11.5716,19.1683,28.4481,36.8432,43.5309,48.7985,53.1036,56.9418,60.9695,132.82884216308594,133.97337283890016,132.21037889567629,133.6463548077373,2707744.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-17,MMM,3M Co,6.8138,11.5647,19.175,28.4477,36.8307,43.5092,48.7694,53.0674,56.8985,60.92,133.85964965820312,135.0610425579506,132.97104313946005,133.1700925564551,3091780.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-18,MMM,3M Co,6.8438,11.5613,19.1071,28.4012,36.822,43.5394,48.832,53.1567,57.0137,61.0679,135.7790069580078,136.5538763404747,134.0728880106428,134.0728880106428,3648398.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-19,MMM,3M Co,6.9013,11.6661,19.286,28.5264,36.8637,43.5333,48.7937,53.097,56.9377,60.9807,134.1510772705078,135.7789929858365,134.13685853296775,135.4946441816369,7987964.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-22,MMM,3M Co,10.2295,16.3192,24.6338,33.1913,40.519,46.3756,51.0978,55.1312,59.0707,62.7456,134.69134521484375,134.8974909546722,132.94255732414936,133.83116351984157,3115939.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-23,MMM,3M Co,10.152,16.1911,24.4371,32.9231,40.192,46.0153,50.7238,54.7499,58.6828,62.363,133.8809814453125,136.28378028404813,133.5753044270021,134.19376783490014,3311365.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
2021-03-24,MMM,3M Co,9.8772,15.7428,23.7529,31.9994,39.0679,44.7853,49.4403,53.4402,57.3574,61.0302,135.55862426757812,137.01592806022077,133.70320880954637,133.95202373542696,3383723.0,8583.0,4246.0,1986.0,2484.0,1390.0,4634.0,5038.0,47344.0,18795.0,12867.0,2515.0,498.0,323.0,513.0,1245.0,3.36,2.38,584.0,1849.0,1389.0,2.38,22.9,2093.0,49.47,28.94,23.14,19.92,18.48,16.19,6.5,46.96,11.71,18.62,8583.0,1986.0,2484.0,1390.0,2.38,577.75,39.7,59.24,145.35,15.16,163.8,0.39,61.05,100822.7,18795.0,64.0,5038.0,114643.7,0.7,20.85,14.59,3.99,58.21,0.8,46.96,0.37,17.41,1.89,1.35,0.15,6.66,54.97,6.89,53.12,3.94,92.87,94.73
