Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-08-11,ABBV,AbbVie Inc,17.1326,25.8299,36.2409,48.3678,57.7096,68.2367,74.4532,79.5403,82.2651,83.8912,77.13484191894531,77.65090768771474,76.68536651074092,76.83519164680905,7208400.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-12,ABBV,AbbVie Inc,17.1706,25.5917,35.8418,47.8863,57.4098,67.8302,73.976,79.0092,81.7123,83.3358,79.4987564086914,79.55702139207582,77.68421018991062,77.78408938976567,7705600.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-13,ABBV,AbbVie Inc,17.1381,25.6473,35.9238,48.2007,57.6733,68.0082,74.1068,79.1209,81.799,83.3983,78.80789184570312,79.49042719693806,78.25021183868083,79.19077691099037,6004200.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-14,ABBV,AbbVie Inc,15.7569,23.5651,32.992,44.2563,52.9507,62.7087,68.6272,73.5778,76.3235,78.037,79.13250732421875,79.63192232159244,78.69135730403188,79.3905370302738,5488100.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-17,ABBV,AbbVie Inc,15.8699,23.8939,33.3254,44.7946,53.7381,63.3361,69.1479,74.0495,76.7583,78.4422,80.19793701171875,80.95538815370173,79.29066706845418,79.31563686866778,7251400.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-18,ABBV,AbbVie Inc,15.8485,23.7334,33.2013,44.3467,53.4704,63.116,68.9514,73.8263,76.5216,78.1981,79.61528778076172,80.48926254695466,79.19910750626784,80.42267852934498,4557400.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-19,ABBV,AbbVie Inc,15.8841,23.9001,33.6563,45.048,53.9089,63.2036,68.8579,73.5888,76.1966,77.8168,79.98983764648438,81.08855318195685,79.78174753483879,80.83052347564632,7672000.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-20,ABBV,AbbVie Inc,15.9216,24.0573,33.7869,45.1733,53.9695,63.4432,69.2117,73.9871,76.6038,78.2201,79.24070739746094,79.93156805231705,78.80788278441722,79.48209267507593,6798000.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-21,ABBV,AbbVie Inc,16.3332,24.6635,34.5546,46.0013,54.8175,64.268,70.0072,74.8138,77.4371,79.0497,78.95772552490234,79.3406106315838,78.50825004738742,79.24072507533361,5269000.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-24,ABBV,AbbVie Inc,16.0997,24.3588,34.1194,45.515,54.3543,63.9787,69.8256,74.7537,77.46,79.1299,78.66641235351562,79.27403211460837,78.39173179556003,78.99103252186013,4103600.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-25,ABBV,AbbVie Inc,16.0282,24.2661,33.9301,45.1865,53.9968,63.6667,69.5462,74.5561,77.319,79.0334,78.29185485839844,78.89948103690844,78.16700581865777,78.41671024854806,6710000.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-26,ABBV,AbbVie Inc,16.3857,24.6105,34.5336,45.7921,54.6094,64.0668,69.8323,74.8237,77.5722,79.2737,78.53321838378906,78.58316433618604,77.35959328417825,77.8257131705023,5682800.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-27,ABBV,AbbVie Inc,16.27,24.2933,34.0736,45.2988,54.0822,63.5881,69.4024,74.4101,77.1614,78.8591,78.4916000366211,79.12418946323919,77.96720884168448,78.5165698363025,5271500.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-28,ABBV,AbbVie Inc,16.1633,24.4877,34.2412,45.6166,54.5229,63.7654,69.4592,74.4175,77.1451,78.8318,78.3833999633789,78.7829358648535,77.8506896616846,78.67472491736677,4938300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-08-31,ABBV,AbbVie Inc,16.5333,24.475,34.5021,45.6252,54.4048,64.4085,70.4553,75.5911,78.3937,80.1071,79.71515655517578,79.91492763309469,78.25020675287428,78.34176690931889,9932300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-01,ABBV,AbbVie Inc,16.1736,23.9947,34.0116,44.9747,53.7959,63.7441,69.7659,74.9125,77.7345,79.4691,76.77693939208984,79.84002663121402,75.98619936816245,79.50708112362082,15783600.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-02,ABBV,AbbVie Inc,16.1024,23.4714,33.1877,43.8984,52.7143,62.9796,69.1532,74.3941,77.2862,79.0737,78.20027160644531,78.44165692945761,76.49393627884446,76.63543604910464,9139200.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-03,ABBV,AbbVie Inc,15.9607,23.7767,33.5603,44.5768,53.3638,63.5104,69.6211,74.8354,77.7064,79.477,76.46894073486328,78.4998954871754,75.81969438615502,78.14198031498191,8921900.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-04,ABBV,AbbVie Inc,16.6471,24.4935,34.3101,45.7603,55.14,65.7175,72.006,77.3,80.1769,81.9241,76.46894073486328,77.51771010885871,75.3951952182828,76.64373563052919,9444800.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-08,ABBV,AbbVie Inc,16.764,24.928,35.3254,47.2286,56.3654,66.5957,72.7341,77.8252,80.5613,82.2106,75.09555053710938,76.46062098024645,74.45462952210154,76.17761516376879,8563900.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-09,ABBV,AbbVie Inc,16.7651,24.82,35.1548,47.0514,56.3978,66.1043,72.0369,77.0477,79.7621,81.4076,76.2691879272461,76.9350788464408,75.33694826086123,75.6282731566065,5373500.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-10,ABBV,AbbVie Inc,16.6284,24.4633,34.6282,46.3529,55.516,64.91,70.6977,75.6172,78.2902,79.9179,74.62112426757812,76.08608060760614,74.47962449876366,75.80307471957019,10403600.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-11,ABBV,AbbVie Inc,16.8597,24.4186,34.5352,46.4507,55.719,65.1904,70.979,75.9129,78.5895,80.2156,74.6627197265625,75.19542983447994,74.113365206075,74.75427987171132,8385800.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-14,ABBV,AbbVie Inc,16.4789,24.5642,34.776,46.5543,55.8217,65.6395,71.5961,76.6266,79.3524,81.0026,75.32030487060547,75.96122605441121,74.4629745147159,74.95407054455211,5212300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-15,ABBV,AbbVie Inc,16.5273,23.9065,33.9895,45.5646,54.8117,63.97,69.5975,74.5098,77.2099,78.8749,75.66989135742188,76.56051678254843,75.44515048028919,76.07774619872866,3851300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-16,ABBV,AbbVie Inc,17.0137,23.9407,33.6689,45.443,54.9073,64.3714,70.1922,75.1858,77.9259,79.6109,74.72933197021484,75.96954745819077,74.65442256609617,75.76145731287367,6304400.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-17,ABBV,AbbVie Inc,16.8795,23.9409,33.871,45.4265,54.8576,64.229,69.9674,74.9858,77.7455,79.4473,74.60446166992188,75.58664721310649,74.22990202353702,74.3297875594291,5604700.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-18,ABBV,AbbVie Inc,16.4653,23.9887,34.5377,45.9093,55.1084,64.0588,69.5748,74.4576,77.1414,78.8015,75.00401306152344,75.32863318267587,73.9635623269561,74.4879472110314,10076300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-21,ABBV,AbbVie Inc,21.7357,30.4505,41.1074,51.0693,60.0312,67.0497,72.1897,75.8864,78.0196,79.976,74.1550064086914,74.43801232865334,72.55687550314256,74.19662698087654,7328300.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-22,ABBV,AbbVie Inc,21.967,30.6339,41.1839,51.3193,60.4648,67.4388,72.5668,76.2526,78.3797,80.3257,73.74713897705078,74.0384638817606,73.18945896654816,73.99684966703443,5306100.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
2020-09-23,ABBV,AbbVie Inc,21.6042,30.636,41.4691,51.731,60.5469,66.7165,71.354,74.953,77.0384,78.917,72.53189849853516,74.30482420049957,72.51525408155831,74.08008964407307,6253000.0,10425.0,6714.0,1619.0,3174.0,-739.0,6017.0,6040.0,149530.0,87432.0,14708.0,3089.0,1555.0,177.0,-35125.0,1160.0,4.7,-0.46,1647.0,64.4,30.45,15.53,-6.65,2.84,-7.09,9.43,224.88,6.73,13.85,10425.0,1619.0,3174.0,-739.0,-0.46,1764.28,58.47,85.58,593.48,2.56,-35.91,0.41,58.54,173026.76,87432.0,24.0,6040.0,254442.76,0.35,20.65,7.24,33.52,242.62,0.93,224.88,-0.04,-9.93,0.86,0.7,-0.02,5.24,69.89,0.64,575.84,3.25,112.69,-393.26
