Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-02-17,AMZN,Amazon.com Inc,10.7695,13.8053,17.8938,22.467,27.2371,30.0725,32.1995,33.8375,35.1482,36.2014,165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-18,AMZN,Amazon.com Inc,10.8728,13.9954,18.2101,22.8748,27.8418,30.6564,32.7877,34.4099,35.7028,36.7363,166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-19,AMZN,Amazon.com Inc,10.8698,13.9117,18.1308,22.8508,27.7631,30.4965,32.5882,34.2009,35.4907,36.5233,162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-22,AMZN,Amazon.com Inc,10.9235,14.0039,18.3241,23.073,28.0452,30.8036,32.9111,34.5541,35.8588,36.8976,159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-23,AMZN,Amazon.com Inc,10.9921,14.062,18.4479,23.3206,28.329,31.108,33.2058,34.7995,36.071,37.0881,159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-24,AMZN,Amazon.com Inc,10.9141,14.0591,18.4848,23.348,28.412,31.2137,33.3335,34.9251,36.196,37.2137,157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-25,AMZN,Amazon.com Inc,11.2042,14.3492,18.8025,23.628,28.7151,31.4178,33.4727,35.0189,36.2581,37.2513,152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-02-26,AMZN,Amazon.com Inc,11.7798,15.085,19.7626,24.8241,30.1513,32.9199,34.9877,36.5204,37.7363,38.701,154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-01,AMZN,Amazon.com Inc,11.752,14.9548,19.5447,24.5586,29.9336,32.6463,34.6951,36.2492,37.4872,38.4725,157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-02,AMZN,Amazon.com Inc,15.2639,19.3506,25.146,31.4206,38.066,41.019,43.1007,44.5732,45.6846,46.5263,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-03,AMZN,Amazon.com Inc,15.1756,19.23,24.9765,31.1945,37.7754,41.1648,43.0789,44.2382,45.123,45.8212,150.25,155.38900756835938,149.75,154.0590057373047,79774000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-04,AMZN,Amazon.com Inc,12.7711,16.1885,21.0412,26.2983,31.8717,36.3443,39.3704,41.6064,43.3149,44.6646,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-05,AMZN,Amazon.com Inc,14.8994,18.8488,24.4267,30.437,36.7643,41.558,44.6825,46.9129,48.5628,49.829,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-08,AMZN,Amazon.com Inc,12.944,16.3732,21.2269,26.4622,31.9818,36.4047,39.4206,41.658,43.3703,44.7251,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-09,AMZN,Amazon.com Inc,15.9292,20.1249,26.0436,32.4035,39.0764,44.0377,47.2271,49.473,51.1112,52.3516,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-10,AMZN,Amazon.com Inc,15.9341,20.1259,26.0403,32.3964,39.0671,44.0249,47.2161,49.4647,51.1049,52.3464,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-11,AMZN,Amazon.com Inc,12.3841,15.6533,20.2824,25.2733,30.533,34.8806,37.9175,40.2089,41.9843,43.4027,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-12,AMZN,Amazon.com Inc,10.2462,12.9582,16.8093,20.9701,25.3689,29.282,32.1643,34.4301,36.2473,37.7407,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-15,AMZN,Amazon.com Inc,12.4923,15.7767,20.4317,25.4454,30.725,35.1183,38.1987,40.5254,42.3274,43.7645,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-16,AMZN,Amazon.com Inc,16.7715,21.1549,27.3472,33.9935,40.9592,46.204,49.5921,51.972,53.6964,54.9898,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-17,AMZN,Amazon.com Inc,10.9389,13.8173,17.9086,22.3221,26.9803,31.2048,34.3268,36.7703,38.7136,40.2959,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-18,AMZN,Amazon.com Inc,13.087,16.519,21.3908,26.6395,32.1662,36.8903,40.2272,42.7425,44.6789,46.2117,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-19,AMZN,Amazon.com Inc,11.9332,15.077,19.5569,24.396,29.5089,34.0354,37.2982,39.8027,41.7605,43.3312,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-22,AMZN,Amazon.com Inc,13.261,16.7118,20.9673,25.5519,29.9778,33.6043,36.3657,38.539,40.29,43.1771,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-23,AMZN,Amazon.com Inc,16.0466,20.2053,25.3267,30.8327,36.1365,40.0252,42.6702,44.5909,46.019,47.1147,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-24,AMZN,Amazon.com Inc,17.248,21.6976,27.1702,33.0443,38.6914,42.74,45.4344,47.3643,48.7716,49.8315,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-25,AMZN,Amazon.com Inc,14.641,18.4416,23.1308,28.183,33.0619,36.7726,39.3768,41.312,42.7864,43.9419,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-26,AMZN,Amazon.com Inc,16.8173,21.1502,26.4825,32.2066,37.7079,41.7206,44.4268,46.3878,47.8323,48.9281,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-29,AMZN,Amazon.com Inc,15.2047,19.1326,23.978,29.1907,34.2159,38.0098,40.6503,42.603,44.0798,45.2296,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-30,AMZN,Amazon.com Inc,15.5567,19.5925,24.5794,29.9537,35.1464,39.0192,41.6901,43.6356,45.0961,46.2257,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000.0,125555.0,46271.0,10873.0,18491.0,7222.0,42122.0,84396.0,321195.0,61405.0,93404.0,30431.0,7618.0,13194.0,12175.0,15608.0,0.0,14.08,513.0,36.85,14.73,8.66,6.18,7.28,5.75,1.56,27.44,7.81,16.97,125555.0,10873.0,18491.0,7222.0,14.08,503.0,19.12,39.67,65.74,26.26,1.0,0.0,1634168.48,61405.0,0.0,84396.0,1611177.48,1.41,6.26,8.85,3.51,31.1,0.88,27.44,1.0,27.44,1.05,0.86,0.02,17.22,21.26,3.9,93.91,10.53,34.74,-37.91
2021-03-31,AMZN,Amazon.com Inc,15.0565,18.969,23.8087,29.0311,34.0827,38.7711,42.0864,44.1477,45.7373,47.0,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000.0,108518.0,46115.0,10865.0,18373.0,8107.0,33834.0,73270.0,323077.0,59816.0,103320.0,4213.0,7508.0,11187.0,-8222.0,-7869.0,0.0,15.8,513.0,42.5,16.93,10.01,9.46,21.0,7.47,1.38,31.91,9.89,20.29,108518.0,10865.0,18373.0,8107.0,15.8,504.0,18.51,36.67,57.89,27.23,1.0,0.0,1558172.45,59816.0,0.0,73270.0,1544718.45,1.54,7.41,11.41,3.23,36.85,0.86,31.91,1.0,31.91,1.05,0.85,0.02,20.03,18.27,4.85,75.52,11.8,31.02,-26.24
2021-04-01,AMZN,Amazon.com Inc,17.1611,21.5999,27.0811,32.981,38.674,43.6827,47.1178,49.1735,50.7151,51.9073,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000.0,108518.0,46115.0,10865.0,18373.0,8107.0,33834.0,73270.0,323077.0,59816.0,103320.0,4213.0,7508.0,11187.0,-8222.0,-7869.0,0.0,15.8,513.0,42.5,16.93,10.01,9.46,21.0,7.47,1.38,31.91,9.89,20.29,108518.0,10865.0,18373.0,8107.0,15.8,504.0,18.51,36.67,57.89,27.23,1.0,0.0,1558172.45,59816.0,0.0,73270.0,1544718.45,1.54,7.41,11.41,3.23,36.85,0.86,31.91,1.0,31.91,1.05,0.85,0.02,20.03,18.27,4.85,75.52,11.8,31.02,-26.24
