Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Free Cash Flow - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2021-05-26,CVX,Chevron Corp,11.4719,15.7064,21.2914,30.0253,39.481,47.2123,52.7197,56.6401,59.6585,62.0489,89.43606567382812,90.11465357144328,89.04093978789314,89.7796488418211,9232400.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-05-27,CVX,Chevron Corp,11.5431,15.7907,21.3888,30.1439,39.6164,47.3641,52.8772,56.7991,59.8173,62.2052,88.48260498046875,90.11465119918736,88.10465564151133,89.43606331943595,11703400.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-05-28,CVX,Chevron Corp,11.6811,15.9961,21.579,30.2876,39.6151,47.4971,53.1114,57.1013,60.1664,62.5902,89.1526107788086,89.43607281311628,88.43107165088259,89.00658726541228,7278200.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-01,CVX,Chevron Corp,11.1312,15.3239,20.8115,29.3229,38.4603,46.166,51.6979,55.6582,58.718,61.1505,91.60928344726562,92.27927996145968,90.4496735916659,90.4496735916659,10260600.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-02,CVX,Chevron Corp,10.9821,15.1067,20.5371,28.9746,38.1616,45.9724,51.5823,55.5416,58.6098,61.0514,92.83760070800781,93.24990317784379,91.23132234597156,92.09029347046439,9141800.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-03,CVX,Chevron Corp,10.8869,15.5475,20.6403,29.7968,38.2153,45.1817,50.2983,53.9486,56.8221,59.1393,92.41670227050781,92.84618784266208,91.53196304041879,92.39093418472731,8809300.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-04,CVX,Chevron Corp,11.1618,14.8231,20.6486,29.0477,37.9297,45.1597,50.4399,54.1925,57.1337,59.4976,93.15540313720703,93.3443778073959,92.0902809229219,92.97502001205277,6699300.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-07,CVX,Chevron Corp,12.3231,16.2073,22.2465,30.9427,39.7977,47.2144,52.5864,56.3821,59.3369,61.6976,92.55416107177734,93.37018121623493,92.39954596979861,93.08672565713324,6748600.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-08,CVX,Chevron Corp,11.8018,15.5635,21.4705,29.9826,38.7748,46.0853,51.4098,55.1876,58.1404,60.5076,93.39593505859375,93.61067784387629,91.30863492351021,92.46824465335001,10559500.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-09,CVX,Chevron Corp,11.7821,15.5336,21.4318,29.934,38.7222,46.0299,51.3553,55.1353,58.0911,60.4612,92.57990264892578,94.08310205021155,92.46823876692197,93.67938459103183,10146900.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-10,CVX,Chevron Corp,11.6617,15.3803,21.2446,29.7029,38.4769,45.762,51.0793,54.8577,57.8161,60.1905,93.12105560302734,94.70155920511297,92.12464602946363,93.67938154834142,13526200.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-11,CVX,Chevron Corp,11.6892,15.3873,21.1979,29.579,38.2154,45.456,50.7532,54.5268,57.4866,59.866,92.69158172607422,93.60208906550017,92.64863054637567,93.49041861965591,7731700.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-14,CVX,Chevron Corp,11.8772,15.6001,21.4418,29.8787,38.532,45.8212,51.1499,54.9442,57.919,60.3095,92.74311828613281,93.59349790958873,91.76389167647328,92.9235014454459,9051900.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-15,CVX,Chevron Corp,12.062,15.8269,21.7278,30.2466,38.9557,46.2872,51.6328,55.4305,58.4019,60.7862,94.74449920654297,94.89911424098592,93.10386153254127,93.12104462160623,10540200.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-16,CVX,Chevron Corp,11.5523,15.1799,20.9014,29.1666,37.6908,44.8739,50.1506,53.9233,56.8921,59.286,94.20336151123047,94.92490066252262,93.54195662985647,94.51259163986573,9283300.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-17,CVX,Chevron Corp,11.7523,15.4403,21.2627,29.6658,38.3346,45.5884,50.8954,54.6767,57.6443,60.0316,91.97003173828125,94.46964068500334,82.72750123679917,93.83399737794456,14337800.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-18,CVX,Chevron Corp,12.0352,15.7871,21.6941,30.2179,38.9686,46.3034,51.654,55.4569,58.4349,60.8263,88.49978637695312,91.28285074852144,88.39671404497999,90.4067031596046,22284500.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-21,CVX,Chevron Corp,12.0081,15.7406,21.6283,30.127,38.8627,46.1905,51.5432,55.3515,58.3367,60.7356,91.09388732910156,91.42888553218238,89.27286624680818,89.41888976026814,13591500.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-22,CVX,Chevron Corp,11.6311,15.2732,21.0478,29.3855,38.0232,45.2522,50.5552,54.3413,57.3182,59.7173,91.39453125,91.87555299468833,89.59927814698,90.47543238586778,10230100.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-23,CVX,Chevron Corp,11.5706,15.1791,20.8846,29.123,37.6179,44.7847,50.057,53.8322,56.8075,59.2098,91.28285217285156,92.88053887765503,91.24849909727719,92.21913404126738,7792800.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-24,CVX,Chevron Corp,11.4466,15.0238,20.6865,28.8612,37.3086,44.4338,49.6845,53.4502,56.4219,58.8244,92.03016662597656,92.57990762658703,91.36017019107193,92.03016662597656,8724600.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-25,CVX,Chevron Corp,11.4672,15.1186,20.72,28.8685,37.1164,44.4027,49.758,53.6064,56.636,59.0794,92.16761016845703,92.82042354631346,91.72094148526051,92.41670604345776,8102300.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-28,CVX,Chevron Corp,12.3129,16.1936,22.0426,30.5655,39.1301,46.7063,52.1995,56.1035,59.1461,61.579,89.32440948486328,91.90991452275345,89.04095398142788,91.86696334319329,11348400.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-29,CVX,Chevron Corp,11.7123,15.4212,21.0634,29.2779,37.5621,44.9208,50.3137,54.1813,57.219,59.6644,89.12683868408203,90.16619287634668,88.99799171488264,89.83977968058436,7225500.0,31350.0,9499.0,2117.0,6403.0,1398.0,7076.0,7108.0,241645.0,45440.0,131888.0,4196.0,4286.0,1588.0,1527.0,-18.0,4.92,0.72,1915.89,2450.0,30.3,20.42,6.75,6.94,35.78,4.46,1.27,-5.63,-3.24,2.33,31350.0,2117.0,6403.0,1398.0,0.72,1928.05,18.8,25.47,34.18,10.69,55.79,-0.79,179.23,202040.59,45440.0,0.0,1045.0,7108.0,241417.59,0.4,-9.75,-3.94,1.72,-6.78,0.66,-5.63,-1.35,-12.68,1.11,0.9,0.01,8.12,45.09,6.06,60.4,11.82,30.97,15.66
2021-06-30,CVX,Chevron Corp,10.9042,15.0139,20.3236,28.5021,38.0812,46.1083,51.9031,56.0012,59.1842,61.7216,89.96863555908203,90.08889099466221,89.09248787793652,89.19556022075967,7927500.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-01,CVX,Chevron Corp,10.8237,14.8904,20.1701,28.2787,37.613,45.645,51.4378,55.5676,58.7753,61.3335,91.23131561279297,91.99579933289573,90.8275981655283,91.86695236304523,10873200.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-02,CVX,Chevron Corp,11.0215,14.9189,20.1003,28.1736,37.4104,45.6204,51.5435,55.6879,58.9038,61.4664,91.11106872558594,91.3945307751315,90.22632949830405,90.79324704396547,7107700.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-06,CVX,Chevron Corp,10.7541,14.8069,20.0854,28.2017,37.7195,45.6729,51.4192,55.5098,58.6904,61.2314,89.32440948486328,91.02517527262526,88.80902809729083,91.02517527262526,10162800.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-07,CVX,Chevron Corp,9.3405,13.8842,19.8733,27.5187,35.9655,42.589,47.3126,50.5322,53.0316,55.0278,88.41389465332031,90.10606875103475,87.71813016675057,89.29863382844711,8245000.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-08,CVX,Chevron Corp,9.4935,14.0925,20.1149,27.7871,36.2263,42.8821,47.6207,50.8467,53.348,55.3431,88.13043975830078,88.55133379199347,86.94506191602284,87.18557279241867,8695500.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
2021-07-09,CVX,Chevron Corp,9.4847,14.0859,20.1203,27.8142,36.2863,42.9513,47.6939,50.9202,53.4206,55.4144,89.39311218261719,89.53055068899286,87.92427255122783,88.86913934556014,8567900.0,36117.0,10966.0,3330.0,7852.0,3094.0,7527.0,7561.0,242806.0,43018.0,133182.0,6954.0,4522.0,1586.0,424.0,2584.0,4.97,1.6,1921.96,5157.0,30.36,21.74,9.22,12.24,30.03,8.57,4.87,2.68,1.56,2.33,36117.0,3330.0,7852.0,3094.0,1.6,1933.91,17.72,24.31,32.12,18.0,119.78,0.17,83.48,202557.94,43018.0,0.0,729.0,7561.0,238743.94,0.5,4.81,2.4,1.74,4.17,0.65,2.68,-1.76,-4.72,1.17,0.95,0.02,9.58,38.2,7.17,51.05,14.02,26.11,13.27
