Date,Ticker,Company,PX1,PX2,PX3,PX4,PX5,PX6,PX7,PX8,PX9,PX10,Close,High,Low,Open,Volume,Revenue from Business Activities - Total,Gross Profit - Industrials/Property - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,Cash & Cash Equivalents,Cash & Short-Term Investments,Total Assets,Debt - Total,Common Equity - Total,Net Cash Flow from Operating Activities,"Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",Capital Expenditures - Net - Cash Flow,Net Change in Cash - Total,Free Cash Flow Net of Dividends,"Dividend Yield - Common Stock - Net - Issue Specific - %, TTM","Dividend Yield - Common Stock - Net - Issue Specific - %, TTM",EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Shares used to calculate Diluted EPS - Total,Non-GAAP Adjusted Net Earnings - Company Reported,Non-GAAP EPS Diluted - Company Reported,Gross Profit Margin - %,EBITDA Margin - %,Operating Margin - %,Income before Tax Margin - %,Income Tax Rate - %,Net Margin - %,"Free Cash Flow Yield - %, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Return on Average Total Assets - % (Income before Discontinued Operations & Extraordinary Items), TTM","Return on Invested Capital - %, TTM",Revenue from Business Activities - Total,Operating Profit before Non-Recurring Income/Expense,"Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",Income before Discontinued Operations & Extraordinary Items,EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,Common Shares - Outstanding - Total,Total Debt Percentage of Total Assets,Total Debt Percentage of Total Capital,Total Debt Percentage of Total Equity,Interest Coverage Ratio,Dividend Coverage - %,Earnings Retention Rate,Dividend Payout Ratio - %,Market Capitalization,Debt - Total,Preferred Shareholders Equity,Minority Interest - Total,Cash & Short Term Investments - Total,Enterprise Value,"Asset Turnover, TTM","Income before Tax Margin - %, TTM","Pretax ROA - %, TTM","Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM","Pretax ROE - %, TTM","Tax Complement, TTM","Return on Average Common Equity - % (Income available to Common excluding Extraordinary Items), TTM","Earnings Retention Rate, TTM","Reinvestment Rate - %, TTM",Current Ratio,Quick Ratio,Working Capital to Total Assets,"Accounts Receivable Turnover, TTM","Average Receivables Collection Days, TTM","Payables Turnover, TTM","Average Payables Payment Days, TTM","Inventory Turnover, TTM","Average Inventory Days, TTM","Average Net Trade Cycle Days, TTM"
2020-03-17,BMY,Bristol Myers Squibb Co,12.9613,19.9215,25.9666,32.7802,33.2464,39.3153,43.7136,49.7995,54.5516,58.3556,45.16004943847656,45.16839709411472,42.747172475165144,43.27316395791828,17519600.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-18,BMY,Bristol Myers Squibb Co,15.481,24.0866,31.5627,39.9832,40.5973,47.5878,52.3788,58.9666,63.9341,67.8112,41.94565200805664,43.740696848789526,40.09216085459225,43.10617009606845,27384200.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-19,BMY,Bristol Myers Squibb Co,14.4981,22.3678,29.1883,36.8646,37.4022,43.9954,48.6098,54.9561,59.802,63.6297,40.73504638671875,42.34641450482626,40.18400879919939,41.83712156175747,20058300.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-20,BMY,Bristol Myers Squibb Co,18.237,24.1788,30.6262,33.8564,37.3579,42.4813,47.7566,53.124,57.3542,60.8216,40.409427642822266,42.27961418708659,39.449285039845456,40.952114309142935,20370800.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-23,BMY,Bristol Myers Squibb Co,22.4283,29.8462,37.9083,41.9587,46.3332,52.3734,58.3557,64.2949,68.8264,72.4084,38.7396240234375,40.4094353488458,38.20528172398047,39.399197076440394,21237000.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-24,BMY,Bristol Myers Squibb Co,20.7831,27.6194,35.0549,38.7863,42.8278,48.5783,54.3706,60.1734,64.6507,68.236,41.11075210571289,41.32782615486199,39.56617487382639,40.22575104552529,16484800.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-25,BMY,Bristol Myers Squibb Co,17.2031,22.8339,28.9566,32.0248,35.3554,40.4344,45.7328,51.162,55.4814,59.0349,41.20258712768555,43.3733434427723,40.21739833562923,40.93541760966131,20921300.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-26,BMY,Bristol Myers Squibb Co,15.2794,20.0929,25.3228,27.9227,30.7685,35.3619,40.2812,45.405,49.5646,53.0512,43.62382125854492,44.51717007067333,42.00410540527458,42.12933934483015,21600200.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-27,BMY,Bristol Myers Squibb Co,16.1869,21.5363,27.3634,30.285,33.4475,38.3867,43.6026,48.9822,53.2915,56.8376,44.07466125488281,44.90121590030744,42.47164106980721,42.67201978728354,14498400.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-30,BMY,Bristol Myers Squibb Co,15.6592,20.1216,24.9528,27.3039,34.6341,39.4992,43.0,47.048,50.4404,53.3873,45.41050720214844,45.98659400462304,44.41697085695407,44.41697085695407,18013500.0,7945.0,4383.0,1085.0,2337.0,-1060.0,12346.0,15393.0,129944.0,46733.0,51598.0,2038.0,1252.0,251.0,-17669.0,1119.0,0.18,2.62,-0.55,1918.0,2374.0,1.23,55.17,29.41,13.66,-1.62,-1.26,-13.34,6.6,10.48,4.2,6.5,7945.0,1085.0,2337.0,-1060.0,-0.55,2228.0,35.96,47.48,90.4,3.89,-103.02,0.51,49.37,150473.83,46733.0,0.0,100.0,15393.0,181913.83,0.32,19.03,6.03,2.51,15.12,0.7,10.48,0.12,1.23,1.6,1.37,0.09,3.89,94.02,4.15,88.09,3.28,111.47,117.39
2020-03-31,BMY,Bristol Myers Squibb Co,8.7025,12.0304,19.2841,25.3489,33.322,41.0697,46.318,51.6586,55.9044,59.5779,46.537635803222656,46.955088569654855,45.28527750392606,45.33536979755434,28455600.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-01,BMY,Bristol Myers Squibb Co,12.9482,15.9639,22.9309,29.6907,37.572,42.6345,46.2765,50.717,54.5098,57.7174,45.7695198059082,46.50423754652365,44.68414327983124,44.7676325568711,13441300.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-02,BMY,Bristol Myers Squibb Co,10.2056,14.4583,22.76,29.6427,40.1147,46.6575,51.1486,57.582,62.4359,66.2187,46.47665786743164,46.569258135812305,45.1045001799075,46.16518686482915,12929400.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-03,BMY,Bristol Myers Squibb Co,9.7602,14.4251,22.3677,29.8287,41.5971,44.5784,46.7253,50.8972,54.2746,57.0787,46.74602508544922,47.53733390360721,46.21568350325167,46.2914470451759,14654200.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-06,BMY,Bristol Myers Squibb Co,10.763,15.4904,22.1651,29.9547,37.8577,44.2581,48.8558,55.5592,60.6927,64.7499,48.715877532958984,48.88424132859902,47.629937634189,48.04242556167116,22589700.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-07,BMY,Bristol Myers Squibb Co,8.8118,12.5743,19.2035,25.6031,30.349,37.9486,43.3987,49.82,54.7736,58.7018,47.89931869506836,49.32198619320796,47.71411819768401,49.271476090847045,19224400.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-08,BMY,Bristol Myers Squibb Co,8.8834,11.5972,16.2807,21.0869,25.5131,32.3579,37.4345,43.1796,47.7389,51.4448,49.035770416259766,49.77656922041706,47.444739065913474,48.025590812640274,15268700.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-09,BMY,Bristol Myers Squibb Co,8.321,10.2081,13.8971,18.5284,21.9173,27.9569,32.5506,38.4372,43.1466,47.0,49.59135818481445,50.15537632165739,49.13677697803448,49.4987579525513,13256000.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-13,BMY,Bristol Myers Squibb Co,8.2079,9.164,11.3728,15.4274,18.1596,25.3764,30.5444,36.1471,40.499,43.9802,49.59978485107422,50.0038592565661,48.87582596847621,49.246223760359314,13921600.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-14,BMY,Bristol Myers Squibb Co,9.4735,10.7557,12.1615,16.3252,19.2562,26.3925,31.5,37.1074,41.4263,44.8565,50.5426139831543,51.1234656438284,50.19746968427166,50.365833461810695,14259000.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-15,BMY,Bristol Myers Squibb Co,8.6562,9.8045,12.4148,16.587,18.8594,25.9609,31.0421,36.4957,40.7619,44.197,50.05437088012695,50.41635196127798,49.582956047947164,49.919680469322344,14402100.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-16,BMY,Bristol Myers Squibb Co,9.1794,9.8956,13.4563,17.455,22.7946,28.8352,33.1626,38.0456,41.8772,44.9722,50.1385498046875,50.80358184082325,50.08803970103176,50.34058379676567,12984900.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-17,BMY,Bristol Myers Squibb Co,9.6185,10.2982,13.1712,17.3767,20.6542,25.035,28.4055,32.3826,35.6399,38.3676,51.014034271240234,51.15714462170377,50.40792910176779,50.82883698589114,16697800.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-20,BMY,Bristol Myers Squibb Co,7.1213,7.7053,12.2061,16.8633,18.8962,27.3808,33.442,39.9302,44.9457,48.9383,51.92319107055664,52.89969712472313,51.01402860050234,51.140302236211646,17446000.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-21,BMY,Bristol Myers Squibb Co,8.5535,8.54,12.1432,16.3387,18.8417,27.5508,33.7708,40.3494,45.4508,49.524,51.005619049072266,51.620144192883686,50.72781829584759,51.232909698636334,22203000.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-22,BMY,Bristol Myers Squibb Co,9.4025,9.1738,12.0356,15.8099,19.993,27.7805,33.3493,39.4069,44.1265,47.9092,51.291831970214844,52.11681098875267,51.249741826556495,51.56962948737769,12081000.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-23,BMY,Bristol Myers Squibb Co,9.1301,9.4338,11.4312,14.1961,17.1944,26.4897,33.1248,40.0308,45.3764,49.6409,51.30867004394531,52.18415918508146,51.21606979865388,51.62014096888468,11897400.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-24,BMY,Bristol Myers Squibb Co,6.0974,7.8063,11.0382,14.6164,18.9541,26.2591,31.4815,37.3384,41.8795,45.5032,52.40303421020508,52.655578311132295,51.56963514474555,51.914779498642986,10460800.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-27,BMY,Bristol Myers Squibb Co,6.0102,7.6463,11.0854,14.9947,19.7995,26.7182,31.6641,37.2653,41.6288,45.1266,52.66398239135742,53.05121677679417,52.53770877332429,52.73132596604266,13994600.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
2020-04-28,BMY,Bristol Myers Squibb Co,7.8281,9.4059,11.9383,15.362,19.3882,26.966,32.3795,38.2954,42.9089,46.6155,52.31043243408203,53.18592162232523,51.998961492383486,52.97546767580172,10858900.0,10781.0,4830.0,1273.0,3743.0,-766.0,15817.0,18322.0,129285.0,46706.0,49911.0,3894.0,2530.0,186.0,3426.0,2691.0,0.19,3.09,-0.34,2258.0,3956.0,1.72,44.8,34.72,11.81,-2.82,-1.26,-7.11,9.4,2.93,1.19,6.5,10781.0,1273.0,3743.0,-766.0,-0.34,2263.0,36.13,48.31,93.45,3.52,-75.39,0.51,49.37,126122.33,46706.0,0.0,66.0,18322.0,154572.33,0.38,8.68,3.28,2.51,8.25,0.36,2.93,-2.56,-7.49,1.66,1.51,0.1,4.48,81.66,5.19,70.48,6.36,57.54,68.72
